,quality_score,Owner,Country of Origin,Farm Name,Mill,Company,Altitude,Region,Producer,Number of Bags,Bag Weight,In-Country Partner,Harvest Year,Grading Date,Owner.1,Variety,Status,Processing Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean Cup,Sweetness,Cupper Points,Moisture,Category One Defects,Color,Category Two Defects,Expiration
1014,80.92,Juan Luis Alvarado Romero,Guatemala,LA ESPERANZA,BENEFICIO IXCHELL,"UNEX GUATEMALA, S.A.",1901,ORIENTE,"AGRICOLA EL PILAR, S.A.",25,69 kg,Asociacion Nacional Del Café,2017,"August 23rd, 2017",Juan Luis Alvarado Romero,Bourbon,Completed,Washed / Wet,7.67,7.67,7.33,7.58,7.67,7.5,9.33,9.33,9.33,7.5,0.1,0,Green,2,"August 23rd, 2018"
1015,80.92,Lydiah Mwangi,Kenya,Thiririka/maara,ckcm/Nkg,C. Dorman limited,1600,Kiambu/Meru,thiririka/Thima,150,60 kg,Kenya Coffee Traders Association,2017,"July 7th, 2017",Lydiah Mwangi,SL28,Completed,Washed / Wet,7.17,7.58,7.5,7.5,8.0,7.75,10.0,10.0,10.0,5.42,0.11,0,Green,3,"July 7th, 2018"
1016,80.92,Grupo Santab S.A de C.V.,Mexico,Finca Monte Azúl,Cafetal la Orduña,Grupo Santab S.A. de C.V.,1100,"Huatusco, Veracruz",Jose Oscar Garza Sardaneta,240,69 kg,Centro Agroecológico del Café A.C.,2017,"May 12th, 2017",Grupo Santab S.A de C.V.,Bourbon,Completed,Washed / Wet,7.5,7.33,7.17,7.42,7.5,7.33,9.33,10.0,10.0,7.33,0.11,0,Green,11,"May 12th, 2018"
1017,80.92,Min Hlaing,Myanmar,Sithar Coffee Farm,Local made,"Sithar Coffee Co., Ltd.",3500 ft,Pyinoolwin,Min Hlaing,2,2 kg,Coffee Quality Institute,2015,"July 17th, 2015",Min Hlaing,Other,Completed,Other,7.17,7.42,7.0,7.58,7.33,7.0,10.0,10.0,10.0,7.42,0.0,0,,5,"July 16th, 2016"
1018,80.92,Eileen Koyanagi,United States (Hawaii),,,Kona Pacific Farmers Cooperative,,Kona,,7,100 lbs,Specialty Coffee Association,2014,"January 13th, 2015",Eileen Koyanagi,Hawaiian Kona,Completed,Natural / Dry,7.42,7.08,7.17,7.17,7.58,7.25,10.0,10.0,10.0,7.25,0.1,2,Bluish-Green,5,"January 13th, 2016"
1019,80.92,Karatu Estate,Tanzania,Karatu Estate,Karatu Estate,Karatu Estate,1700,"Manyara, Karatu",Karatu Estate,250,60 kg,Africa Fine Coffee Association,2014,"December 18th, 2014",Karatu Estate,Other,Completed,Washed / Wet,7.33,7.17,7.17,7.25,7.42,7.33,10.0,10.0,10.0,7.25,0.12,0,Green,0,"December 18th, 2015"
1020,80.92,Jacques Pereira Carneiro,Brazil,SERTAO FARM,CAFECO 3,Exportadora de Cafés Carmo de Minas LTDA,1200,MANTIQUEIRA DE MINAS,NAZARETH DIAS PEREIRA,300,60 kg,Brazil Specialty Coffee Association,2014/2015,"December 16th, 2014",Jacques Pereira Carneiro,Yellow Bourbon,Completed,Natural / Dry,7.25,7.33,7.25,7.25,7.25,7.33,10.0,10.0,10.0,7.25,0.12,0,Green,8,"December 16th, 2015"
1021,80.92,CQI Taiwan ICP CQI台灣合作夥伴,Taiwan,張文進莊園,張文進莊園,宸嶧國際,550公尺,台中新社,張文進,10,60 kg,Blossom Valley International,2014,"November 23rd, 2014",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Completed,Washed / Wet,7.92,7.67,7.33,7.08,7.08,7.08,10.0,10.0,10.0,6.75,0.09,0,Green,0,"November 23rd, 2015"
1022,80.92,Ipanema Coffees,Brazil,Rio Verde,Ipanema Coffees,Ipanema Coffees,1100,South Minas Gerais,Ipanema Agrícola SA,320,2 kg,Specialty Coffee Association,2014/2015,"October 16th, 2014",Ipanema Coffees,Bourbon,Completed,Natural / Dry,7.17,7.42,7.17,7.25,7.25,7.33,10.0,10.0,10.0,7.33,0.1,0,None,0,"October 16th, 2015"
1023,80.92,Chris Finch,Nicaragua,,,Volcafe Specialty Coffee,"Between 700 and 1,400 meters","Matagalpa, Jinotega and Nueva Segovia",,275,1 lbs,Specialty Coffee Association,2013,"July 16th, 2014",Chris Finch,Caturra,Completed,Washed / Wet,7.33,7.08,7.25,7.0,7.5,7.42,10.0,10.0,10.0,7.33,0.1,1,Green,3,"July 16th, 2015"
1024,80.92,Juan Luis Alvarado Romero,Guatemala,EL MORITO,EL MORITO,"Armajaro Guatemala, S. A.",5000 FT.,JALAPA,ROBERTO MONTERROSO,250,69 kg,Asociacion Nacional Del Café,2014,"June 10th, 2014",Juan Luis Alvarado Romero,Pacas,Completed,Washed / Wet,7.58,7.42,6.92,7.5,7.25,7.17,10.0,10.0,10.0,7.08,0.12,2,Green,5,"June 10th, 2015"
1025,80.92,CQI Taiwan ICP CQI台灣合作夥伴,Taiwan,Bi yun si shi yi 碧云四十一咖啡坊,Bi yun si shi yi 碧云四十一咖啡坊,Blossom Valley宸嶧國際,900 M,Taichung Taiping 台中市太平區,Lu bi yun呂碧云,35,30 kg,Blossom Valley International,2013/2014,"December 26th, 2013",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Completed,Washed / Wet,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,0.11,0,,0,"December 26th, 2014"
1026,80.92,CQI Taiwan ICP CQI台灣合作夥伴,Taiwan,Bai he lin Coffee 白鶴林咖啡莊園,Bai he lin Coffee 白鶴林咖啡莊園,Blossom Valley宸嶧國際,688 M,Nantou Lugu Bai he lin南投縣鹿谷鄉白鶴林,Ding jin cai 丁金財,5,30 kg,Blossom Valley International,2013/2014,"December 26th, 2013",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Completed,Other,7.25,7.17,7.08,7.08,7.08,8.08,10.0,10.0,10.0,7.17,0.11,0,Green,0,"December 26th, 2014"
1027,80.92,CQI Taiwan ICP CQI台灣合作夥伴,Taiwan,Heng lu Coffee 橫鹿咖啡,Heng lu Coffee 橫鹿咖啡,Blossom Valley宸嶧國際,300 M,New Taipei Zhonghe 新北市中和區,Lu xing hui 呂星輝,10,20 kg,Blossom Valley International,2013/2014,"December 26th, 2013",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Completed,Washed / Wet,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,0.11,0,Green,0,"December 26th, 2014"
1028,80.92,EDUARDO LUIS AUGUSTO VELAZQUEZ SOLIS,Mexico,"OLOTLAN, EL PLAN, CRIOLLO GARNICA","IXHUATLAN DEL CAFÉ, VER.",,1186,IXHUATLAN DEL CAFE,EDUARDO LUIS AUGUSTO VELAZQUEZ SOLIS,60,1 kg,AMECAFE,2012,"July 11th, 2012",EDUARDO LUIS AUGUSTO VELAZQUEZ SOLIS,Typica,Completed,Washed / Wet,7.58,7.33,7.08,7.5,7.17,7.25,10.0,10.0,10.0,7.0,0.13,0,Green,12,"July 11th, 2013"
1029,80.92,Doi Tung Development Project,Thailand,Doi Tung Development Project,,,,,Doi Tung Development Project,3,1 lbs,Specialty Coffee Association,,"April 13th, 2010",Doi Tung Development Project,Peaberry,Completed,,7.67,7.58,7.33,7.33,7.17,7.0,10.0,10.0,10.0,6.83,0.0,0,,0,"April 13th, 2011"
1030,80.83,CQI Taiwan ICP CQI台灣合作夥伴,Laos,Savan Coffee Bean,None,宸嶧國際,1300,"Paksong,Laos","Paksong,Laos",20,50 kg,Blossom Valley International,2016,"June 22nd, 2017",CQI Taiwan ICP CQI台灣合作夥伴,Catimor,Completed,Washed / Wet,7.42,7.33,7.17,7.17,7.17,7.25,10.0,10.0,10.0,7.33,0.0,0,Green,0,"June 22nd, 2018"
1031,80.83,The Coffee Source Inc.,Guatemala,several,several,The Coffee Source Inc.,1200,Orient,several,250,1 kg,Specialty Coffee Association of Costa Rica,2013,"May 26th, 2014",The Coffee Source Inc.,Caturra,Completed,Washed / Wet,7.67,7.25,7.08,7.33,7.17,7.25,10.0,10.0,10.0,7.08,0.11,0,Green,1,"May 26th, 2015"
1032,80.83,LUIS ROBERTO FERMOSO BELTRAN,Mexico,LA VICTORIA PANTE NUBES,PREDIO SANTO DOMINGO,PRODUCTORA RURAL LA VICTORIA S.P.R. DE R.L.,1210,MOTOZINTLA,DOMINGO MUGUIRA REVUELTA,15,1 kg,AMECAFE,2012,"August 30th, 2012",LUIS ROBERTO FERMOSO BELTRAN,Catuai,Completed,Semi-washed / Semi-pulped,7.17,7.08,7.25,7.42,7.25,7.33,10.0,10.0,10.0,7.33,0.13,0,Green,7,"August 30th, 2013"
1033,80.83,JOSE MANUEL VERGARA CORTES,Mexico,FINCA SANTA CLARA,"FINCA SANTA CLARA, LOCALIDAD DE ZONA DEL BULÉ, SAN PEDRO POCHUTLA OAXACA",CAFÉ SAN BLAS,1100,OAXACA,JUAN JOSE CASAS BLANCO,30,1 kg,AMECAFE,2012,"August 29th, 2012",JOSE MANUEL VERGARA CORTES,Typica,Completed,Washed / Wet,7.33,7.25,7.33,7.33,7.25,7.17,10.0,10.0,10.0,7.17,0.11,0,Green,3,"August 29th, 2013"
1034,80.83,CHRISTINA DUSING,Mexico,SELVA NEGRA,ECC BENEFICIO VERACRUZ,,100,VERACRUZ,MOISES GUILLERMO CARRERA MONTES,100,1 kg,AMECAFE,2012,"July 3rd, 2012",CHRISTINA DUSING,Bourbon,Completed,Washed / Wet,7.5,7.17,7.33,7.25,7.17,7.17,10.0,10.0,10.0,7.25,0.13,0,Green,1,"July 3rd, 2013"
1035,80.83,Kona Pacific Farmers Cooperative,United States (Hawaii),,,CQI,,Kona,,7,100 lbs,Specialty Coffee Association,2012,"February 23rd, 2012",Kona Pacific Farmers Cooperative,Hawaiian Kona,Completed,Washed / Wet,7.42,7.33,7.0,7.25,7.33,7.5,10.0,10.0,10.0,7.0,0.1,2,Blue-Green,0,"February 22nd, 2013"
1036,80.83,Exportadora de Cafe Condor S.A,Colombia,,Trilladora Bonanza - Armenia Quindio,,1800 m.s.n.m,Huila,Exportadora de Café Cóndor S.A,250,70 kg,Almacafé,4T/2010,"January 25th, 2011",Exportadora de Cafe Condor S.A,,Completed,,7.33,7.33,7.0,6.83,7.33,7.67,10.0,10.0,10.0,7.33,0.01,0,,1,"January 25th, 2012"
1037,80.75,BOURBON SPECIALTY COFFEES,Brazil,CASTELHANA FARM,,BOURBON SPECIALTY COFFEES,,MONTE CARMELO,DIOGO TUDELA NETO,320,60 kg,Brazil Specialty Coffee Association,2015/2016,"October 8th, 2015",BOURBON SPECIALTY COFFEES,,Completed,Natural / Dry,7.17,7.25,7.08,7.17,7.25,7.58,10.0,10.0,10.0,7.25,0.0,0,Green,1,"October 7th, 2016"
1038,80.75,U Soe,Myanmar,Myaing,,,3825,Ywar Ngan,U Soe,1,2 kg,Coffee Quality Institute,2015,"July 17th, 2015",U Soe,Catuai,Completed,Washed / Wet,6.92,7.5,7.0,7.58,7.5,7.08,10.0,10.0,10.0,7.17,0.0,0,Green,2,"July 16th, 2016"
1039,80.75,Juan Luis Alvarado Romero,Guatemala,FINCA LOS CERROS Y ANEXOS,BENEFICIO EXPORTCAFE AGUA SANTA,EXPORTCAFE,5440-5760 METROS,HUEHUETENANGO,OTTONIEL VILLATORO LOPEZ,275,69 kg,Asociacion Nacional Del Café,2015,"June 18th, 2015",Juan Luis Alvarado Romero,Caturra,Completed,Washed / Wet,7.5,7.33,7.0,7.42,7.17,7.17,10.0,10.0,10.0,7.17,0.12,0,Green,1,"June 17th, 2016"
1040,80.75,"COMERCIAL INTERNACIONAL EXPORTADORA, S.A.",Nicaragua,CAFETALES SANTA MATILDE,BENEFICIO SAN CARLOS,"COMERCIAL INTERNACIONAL EXPORTADORA, S.A.","1,100.00 mosl",JINOTEGA,ROLANDO LACAYO,275,69 kg,Asociación de Cafés Especiales de Nicaragua,2015,"May 28th, 2015","COMERCIAL INTERNACIONAL EXPORTADORA, S.A.",Other,Completed,Washed / Wet,7.25,7.25,7.17,7.25,7.33,7.25,10.0,10.0,10.0,7.25,0.12,0,Green,5,"May 27th, 2016"
1041,80.75,Bismarck Castro,Honduras,Juan Damaso,CIGRAH SPS,CIGRAH S.A DE C.V,1450 masl,"Siguatepeque, Comayagua",La Gran Manzana,275,1 kg,Instituto Hondureño del Café,2015,"May 25th, 2015",Bismarck Castro,Caturra,Completed,Natural / Dry,7.5,7.33,7.0,7.42,7.25,7.17,10.0,10.0,10.0,7.08,0.11,0,Green,2,"May 24th, 2016"
1042,80.75,EssenceCoffee,Panama,Elida Estate,Elida Estate,Essence Coffee,1680M,Boquete,Lamastus,100,60 kg,Blossom Valley International,2014,"May 23rd, 2015",EssenceCoffee,Caturra,Completed,Other,7.25,7.33,7.17,7.33,7.33,7.17,10.0,10.0,10.0,7.17,0.11,1,Green,4,"May 22nd, 2016"
1043,80.75,CADEXSA,Honduras,Bethel,CADEXSA,CADEXSA,1350,Marcala,Jose Omar Acosta,275,1 kg,Instituto Hondureño del Café,2015,"May 22nd, 2015",CADEXSA,Catuai,Completed,Washed / Wet,7.42,7.17,7.08,7.42,7.25,7.25,10.0,10.0,10.0,7.17,0.09,0,Green,2,"May 21st, 2016"
1044,80.75,,Honduras,Los Hicaques,CIGRAH,CIGRAH,1450 mals,Central Region,Reinerio Zepeda,275,1 kg,Instituto Hondureño del Café,2015,"March 11th, 2015",,Catuai,Completed,Natural / Dry,7.25,7.33,7.08,7.5,7.25,7.33,10.0,10.0,10.0,7.0,0.13,0,Green,1,"March 10th, 2016"
1045,80.75,The Coffee Source Inc.,Costa Rica,SEVERAL,CAFE DE ALTURA SAN RAMON,The Coffee Source Inc.,1300 MSNM,SAN RAMON,SEVERAL,250,3 lbs,Specialty Coffee Association,2014,"April 11th, 2014",The Coffee Source Inc.,Caturra,Completed,Washed / Wet,7.33,7.33,7.25,7.25,7.17,7.17,10.0,10.0,10.0,7.25,0.11,0,Green,0,"April 11th, 2015"
1046,80.75,DIEGO MANUEL WOOLRICH RAMIREZ,Mexico,SAN JOSÉ Y EL PORTILLO,SAN JOSÉ Y EL PORTILLO,,1200,OAXACA,"JOSE RIOS LARA, APOLONIA FRANCO TORRES, JENARO GONZALES MENDOZA",30,1 kg,AMECAFE,2012,"September 4th, 2012",DIEGO MANUEL WOOLRICH RAMIREZ,Typica,Completed,Washed / Wet,7.58,7.33,7.42,7.25,7.5,7.5,9.33,9.33,10.0,7.5,0.11,0,Green,2,"September 4th, 2013"
1047,80.75,Myriam Kaplan-Pasternak,Haiti,2000 Farms,UTCAM Usine Traitement Cafe Marmelade,Haiti Coffee,~1000 meters,Haiti,COOPAIMAR Copperative Agro Industriel de Marmelade,1,2 kg,Specialty Coffee Association,2012,"May 22nd, 2012",Myriam Kaplan-Pasternak,Typica,Completed,Washed / Wet,7.42,7.0,7.42,7.25,7.08,7.33,10.0,10.0,10.0,7.25,0.12,0,Green,0,"May 22nd, 2013"
1048,80.75,Kona Pacific Farmers Cooperative,United States (Hawaii),,,Kona Pacific Farmers Cooperative,,Kona,,3,2 lbs,Specialty Coffee Association,2011,"December 21st, 2011",Kona Pacific Farmers Cooperative,Arusha,Completed,Natural / Dry,7.08,7.33,7.17,7.25,7.33,7.67,10.0,10.0,10.0,6.92,0.13,0,Bluish-Green,6,"December 20th, 2012"
1049,80.67,CQI Taiwan ICP CQI台灣合作夥伴,Taiwan,胖胖糖,Hand peeled,宸嶧國際,,Taiwan,唐權盛,160,1 kg,Blossom Valley International,2016,"August 12th, 2016",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Completed,Other,7.33,7.08,7.08,7.08,7.42,7.33,10.0,10.0,10.0,7.33,0.0,0,Green,1,"August 12th, 2017"
1050,80.67,Aulia Arif Syahri,Indonesia,Darmawi,Surbakti / PT.OLAM Indonesia,PT. Olam Indonesia,1200-1500,Sumatra Brastagi,Surbakti,200,30 kg,Specialty Coffee Association,2015,"November 10th, 2015",Aulia Arif Syahri,Mandheling,Completed,Semi-washed / Semi-pulped,7.58,7.42,7.0,7.67,7.5,7.5,9.33,9.33,10.0,7.33,0.13,0,Blue-Green,1,"November 9th, 2016"
1051,80.67,Juan Luis Alvarado Romero,Guatemala,FINCA MEDINA,BENEFICIO SIEMBRAS VISION (154),"SIEMBRAS VISION, S.A.",1500msnm,ANTIGUA,FINCA MEDINA,150,60 kg,Asociacion Nacional Del Café,2015/2016,"October 23rd, 2015",Juan Luis Alvarado Romero,Bourbon,Completed,Washed / Wet,7.67,7.42,6.83,7.17,7.42,7.17,10.0,10.0,10.0,7.0,0.11,0,Green,0,"October 22nd, 2016"
1052,80.67,"CECA, S.A.",Costa Rica,Gamboa,Beneficio Montañas del Diamante,"CECA,S.A.",1.85,TARRAZU,Martin Gutierrez,240,1 kg,Specialty Coffee Association of Costa Rica,2015,"February 27th, 2015","CECA, S.A.",Caturra,Completed,Washed / Wet,7.83,7.5,7.67,7.67,7.83,7.5,6.67,10.0,10.0,8.0,0.11,0,Blue-Green,4,"February 27th, 2016"
1053,80.67,AFCA,Malawi,Makoka Valley Estate,R.W.J. Wallace Ltd,R.W.J Wallace Ltd,990-1000M,Southern- Zomba,R.W.J. Wallace Ltd,100,60 kg,Africa Fine Coffee Association,2014,"November 4th, 2014",AFCA,Caturra,Completed,Washed / Wet,7.5,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.17,0.12,0,Bluish-Green,1,"November 4th, 2015"
1054,80.67,CAFE DE DON BALBINO S.C. DE R.L. DE C.V.,Mexico,"EL DESMORONADO, TALPAN DE ALLENDE JALISCO",CORTA PICO BALBINO RAMIREZ,CAFE DON BALBINO S.C. DE R.L. DE C.V.,1200,"EL DESMORONADO, TALPAN DE ALLENDE JALISCO",BALBINO RAMIREZ FLORES,20,1 kg,AMECAFE,2014,"October 23rd, 2014",CAFE DE DON BALBINO S.C. DE R.L. DE C.V.,Typica,Completed,Washed / Wet,7.25,7.17,7.17,7.25,7.17,7.42,10.0,10.0,10.0,7.25,0.12,0,Green,4,"October 23rd, 2015"
1055,80.67,Compañia Colombiana Agroindustrial S.A,Colombia,,Trilladora Agricola - Bucaramanga,ecom cca sa,1550,Santander,,250,70 kg,Almacafé,2014,"April 14th, 2014",Compañia Colombiana Agroindustrial S.A,Caturra,Completed,Natural / Dry,7.67,7.5,7.42,7.67,7.5,7.75,10.0,10.0,6.67,8.5,0.0,0,,1,"April 14th, 2015"
1056,80.67,Juan Luis Alvarado Romero,Guatemala,SANTO TOMAS PACHUJ,HUMEDO: FINCA SANTO TOMAS PACHUJ Y SECO: BENEFICIO PALINSA,"FINCA SANTO TOMAS PACHUJ, GUATEMALA",1550,"SAN LUCAS TOLIMAN, SOLOLA","PACHUJ, S.A",250,69 kg,Asociacion Nacional Del Café,2013,"June 5th, 2013",Juan Luis Alvarado Romero,Bourbon,Completed,Washed / Wet,7.67,7.17,7.0,7.5,7.0,7.0,10.0,10.0,10.0,7.33,0.12,0,Green,5,"June 5th, 2014"
1057,80.67,Juan Luis Alvarado Romero,Guatemala,CHIQUIMULJA / ALPHA CAFE / SENFRO,,"UNEX (GUATEMALA), S.A",,ORIENTE,CHIQUIMULJA / ALPHA CAFE / SENFRO,250,1 kg,Asociacion Nacional Del Café,2012,"January 25th, 2012",Juan Luis Alvarado Romero,Bourbon,Completed,Washed / Wet,7.0,7.33,7.5,7.33,7.0,7.33,10.0,10.0,10.0,7.17,0.11,0,Green,2,"January 24th, 2013"
1058,80.67,Juan Luis Alvarado Romero,Guatemala,CHIQUIMULJA / ALPHA CAFE / SENFRO,BENEFICIO IXCHEL,"UNEX (GUATEMALA), S.A",,ORIENTE,CHIQUIMULJA / ALPHA CAFE / SENFRO,250,1 kg,Asociacion Nacional Del Café,2012,"January 25th, 2012",Juan Luis Alvarado Romero,Bourbon,Completed,Washed / Wet,7.0,7.5,7.33,7.17,7.17,7.17,10.0,10.0,10.0,7.33,0.11,0,Green,3,"January 24th, 2013"
1059,80.67,Racafe & Cia S.C.A,Colombia,,,,,,,149,70 kg,Almacafé,,"March 15th, 2011",Racafe & Cia S.C.A,,Completed,,7.17,7.25,7.08,7.42,7.08,7.42,10.0,10.0,10.0,7.25,0.18,0,,2,"March 14th, 2012"
1060,80.58,BOURBON SPECIALTY COFFEES,Brazil,LETICIA FARM,Internacional Armazens Gerais,BOURBON SPECIALTY COFFEES,,MONTE CARMELO,MAX KEND TAKIUTI E OUTROS,94,60 kg,Brazil Specialty Coffee Association,2016,"March 11th, 2016",BOURBON SPECIALTY COFFEES,,Completed,,7.33,7.25,7.33,7.08,7.58,7.25,9.33,10.0,10.0,7.42,0.11,0,Green,7,"March 11th, 2017"
1061,80.58,"Exportadora Atlantic, S.A.",Nicaragua,Los Saltarines,Exportadora Atlantic SA - PP Condega,Exportadora Atlantic S.A,,Nueva Segovia,ADONIS JOSE ORTEZ BELTRAN,275,69 kg,Instituto Hondureño del Café,2016,"February 26th, 2016","Exportadora Atlantic, S.A.",,Completed,,7.08,7.5,7.0,7.25,7.42,7.0,10.0,10.0,10.0,7.33,0.11,0,Green,0,"February 25th, 2017"
1062,80.58,Burka Coffee Estate,Tanzania,Burka coffee Estates,Burka Coffee Estates,Burka Coffee Estate,1400,Arusha,Burka Coffee Estates,10,60 kg,Africa Fine Coffee Association,2014,"January 6th, 2015",Burka Coffee Estate,Other,Completed,Washed / Wet,7.25,7.08,7.08,7.33,7.33,7.25,10.0,10.0,10.0,7.25,0.12,0,Bluish-Green,1,"January 6th, 2016"
1063,80.58,Ipanema Coffees,Brazil,Rio Verde,Ipanema Coffees,Ipanema Coffees,1200,South Minas Gerais,Ipanema Agrícola SA,300,2 kg,Specialty Coffee Association,2014/2015,"October 17th, 2014",Ipanema Coffees,Bourbon,Completed,Semi-washed / Semi-pulped,7.42,7.25,7.33,7.0,7.08,7.25,10.0,10.0,10.0,7.25,0.0,0,Green,3,"October 17th, 2015"
1064,80.58,Beneficio Santa Rosa,Honduras,BSR,Beneficio Santa Rosa S.A.,Beneficio Santa Rosa S.A.,1400 m.s.n.m.,Occidental,BSR,275,69 kg,Instituto Hondureño del Café,2014,"April 30th, 2014",Beneficio Santa Rosa,Caturra,Completed,Washed / Wet,7.5,7.17,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.17,0.11,0,Green,5,"April 30th, 2015"
1065,80.58,Juan Luis Alvarado Romero,Guatemala,FINCA EL NARANJAL,BENEFICIO EXPORTCAFE AGUA SANTA,"EXPORTCAFE, S.A.",4540 METROS,HUEHUETENANGO,BYRON ALONZO SOLIS,275,69 kg,Asociacion Nacional Del Café,2014,"January 28th, 2014",Juan Luis Alvarado Romero,Bourbon,Completed,Natural / Dry,7.17,7.42,6.83,7.5,7.17,7.25,10.0,10.0,10.0,7.25,0.11,0,Green,5,"January 28th, 2015"
1066,80.58,Kona Pacific Farmers Cooperative,United States (Hawaii),,,,,Kona,,10,100 lbs,Specialty Coffee Association,,"May 4th, 2011",Kona Pacific Farmers Cooperative,,Completed,,7.42,7.58,7.5,7.92,7.83,7.83,8.67,8.67,9.33,7.83,0.0,0,,0,"May 3rd, 2012"
1067,80.58,Racafe & Cia S.C.A,Colombia,,,,,,,149,70 kg,Almacafé,,"March 15th, 2011",Racafe & Cia S.C.A,,Completed,,7.08,7.25,7.0,7.5,7.08,7.33,10.0,10.0,10.0,7.33,0.0,0,,2,"March 14th, 2012"
1068,80.5,CQI Taiwan ICP CQI台灣合作夥伴,Taiwan,王秋金,Non,王秋金,50,Taiwan,王秋金,20,5 kg,Blossom Valley International,2017,"December 8th, 2017",CQI Taiwan ICP CQI台灣合作夥伴,Other,Completed,Natural / Dry,7.17,7.17,7.17,7.42,7.17,7.25,10.0,10.0,10.0,7.17,0.0,0,Blue-Green,0,"December 8th, 2018"
1069,80.5,Juan Luis Alvarado Romero,Guatemala,EL GUAYABO,EL GUAYABO,"PETER SCHOELFELD, S.A",1500,SANTA ROSA,EDWIN MUÑOZ,275,69 kg,Asociacion Nacional Del Café,2017,"September 8th, 2017",Juan Luis Alvarado Romero,Caturra,Completed,Washed / Wet,7.33,7.25,7.08,7.17,7.25,7.17,10.0,10.0,10.0,7.25,0.1,0,Green,4,"September 8th, 2018"
1070,80.5,Janny Marlith Torres,Honduras,La Bendicion,en cortado beneficiado y secado por el productor,Coffee planet Corporation S.A,1650,Ocotepeque,Jorge Alfredo Pinto,15,69 kg,Instituto Hondureño del Café,2017,"August 23rd, 2017",Janny Marlith Torres,Catuai,Completed,Washed / Wet,7.58,7.33,7.0,7.17,7.33,7.08,10.0,10.0,10.0,7.0,0.11,0,Green,5,"August 23rd, 2018"
1071,80.5,Case Noyale Ltd,Mauritius,Case Noyale ltd,hulling facility,Compagnie Sucrière de Bel Ombre ltd,280,Chamarel (South West),Case Noyale Ltd,1,2 kg,Kenya Coffee Traders Association,2016,"February 11th, 2016",Case Noyale Ltd,,Completed,,7.25,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.25,0.12,0,Green,0,"February 10th, 2017"
1072,80.5,BOURBON SPECIALTY COFFEES,Brazil,CACHOEIRA DA GRAMA FARM,Internacional Armazens Gerais,BOURBON SPECIALTY COFFEES,1250 m,VALE DA GRAMA,Lindolpho de Carvalho Dias,300,60 kg,Brazil Specialty Coffee Association,2015/2016,"November 17th, 2015",BOURBON SPECIALTY COFFEES,Yellow Bourbon,Completed,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.5,7.33,7.25,9.33,10.0,10.0,7.33,0.11,0,Green,3,"November 16th, 2016"
1073,80.5,Shwe Yin Mar Coffee,Myanmar,Mixed,Shwe Yin Mar,Shwe Yin Mar Coffee,3800,Pyin Oo Lwin,Shwe Yin Mar,1,2 kg,Coffee Quality Institute,2015,"July 17th, 2015",Shwe Yin Mar Coffee,Other,Completed,Washed / Wet,7.17,7.33,7.17,7.42,7.25,7.08,10.0,10.0,10.0,7.08,0.0,0,Green,2,"July 16th, 2016"
1074,80.5,Juan Luis Alvarado Romero,Guatemala,VARIAS,LAS AMERICAS,"OUTSPAN GUATEMALA, S.A.",4000 P.S.N.M.,ORIENTE,VARIOS,275,69 kg,Asociacion Nacional Del Café,2014,"April 23rd, 2014",Juan Luis Alvarado Romero,Other,Completed,Washed / Wet,7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,10.0,7.17,0.11,0,Green,3,"April 23rd, 2015"
1075,80.5,Jacques Pereira Carneiro,Brazil,PEREIRA ESTATE COFFEE,CARAPINA ARMAZENS GERAIS,Exportadora de Cafés Carmo de Minas LTDA,1250,MANTIQUEIRA DE MINAS,MARIA ROGERIA COSTA PEREIRA,300,60 kg,Specialty Coffee Association,2013,"April 17th, 2014",Jacques Pereira Carneiro,Yellow Bourbon,Completed,Semi-washed / Semi-pulped,7.42,7.42,7.08,7.33,7.67,7.5,9.33,9.33,10.0,7.42,0.1,0,None,10,"April 17th, 2015"
1076,80.5,Eileen Koyanagi,United States (Hawaii),,,Kona Pacific Farmers Cooperative,,Kona,,10,100 lbs,Specialty Coffee Association,2013,"February 4th, 2014",Eileen Koyanagi,Hawaiian Kona,Completed,Natural / Dry,7.42,7.33,7.33,7.58,7.58,7.42,8.67,10.0,10.0,7.17,0.11,1,Green,0,"February 4th, 2015"
